id	Tweet text
8430	@JayCBishop Adaptive Learning Platform That Is Aligned With #RTI & Offers Test Based On Principals Of #PARCC & #SBAC http://ow.ly/KuHb9
8431	@MathDiane nysut president just encouraged parents to opt children out of NY testing
8432	BREAKING NEWS: AFT President Randi Weingarten Endorses Opt Out! http://wp.me/p2odLa-9ZJ�_ via @DianeRavitch #testing
8433	Too young to test? More parents opt younger kids out of standardized testing. http://ow.ly/KNKO0 #PTchat
8434	Parents _�� If you opt your child out of the SBAC Test DO NOT ALLOW them to be left in the testing�_room http://wp.me/p2fII0-2sr
8435	Way to go @rweingarten! President of AFT endorses opt-out of #PARCC tests! http://dianeravitch.net/2015/03/31/breaking-news-aft-president-randi-weingarten-endorses-opt-out/�__�_ via @DianeRavitch
8436	@PearsonNorthAm @edutopia Yes we get a good laugh over the PARCC test. #optout #noparcc #stopcommoncore
8437	thank you @rweingarten 4 supporting Ps Ts and Kids. #optout not about accountability. ABOUT KIDS. http://dianeravitch.net/2015/03/31/breaking-news-aft-president-randi-weingarten-endorses-opt-out/�__�_ @BadassTeachersA
8438	NJ Cares: The Education of a Child http://njcares4kids.blogspot.com/2015/03/the-education-of-child.html?spref=tw�__�_ We need to return joy to learning. #optout #noparcc
8439	@rweingarten DID YOU MEAN NYSED COMMON CORE STATE TESTS?? http://dianeravitch.net/2015/03/31/breaking-news-aft-president-randi-weingarten-endorses-opt-out/�__�_ OPT OUT OF PARCC??
8440	#optout not about accountability or helping T union. ABOUT KIDS. Stop bullying of Ps and children. Ask schools for clear protocol. #coleg
8441	@degrootjody Adaptive Learning tool That Is Aligned With #RTI & Offers Test Based On Principals Of #PARCC & #SBAC http://bit.ly/1l9hNxv
8442	#optout #refusethetestspic.twitter.com/7a13MIECYk
8443	New York teacher's union chief to parents: Opt your kids out of standardized testing http://news.wbfo.org/post/new-york-teachers-union-chief-parents-opt-your-kids-out-standardized-testing#.VRqYynNIp10.twitter�__�_ via @wbfo
8444	New York teacher's union chief to parents: Opt your kids out of standardized testing http://fb.me/51JocCViN
8445	Teacher gives hilarious pep talk prior to #sbac #humor is excellent test prep. #brains #stresspic.twitter.com/WXCH2gLPOB
8446	Teachers #union leader tells parents to OPT OUT of #CommonCore testing. Will WI repeal it? (cue crickets?) #wiright http://www.nydailynews.com/new-york/education/state-teacher-union-chief-calls-common-core-boycott-article-1.2168005�__�_
8447	Philly schools inform parents on testing #optout @215studentunion @AsAmUnited @ActionUnited @APPSphilly
8448	We can do this! #beamazing #PARCC
8449	Philly schools inform parents on testing #optout @Philly852 @HelenGym2015 @CheriHonkala http://po.st/raOWiU
8450	MT @DianeRavitch: _��BREAKING NEWS: AFT President @RWeingarten Endorses Opt�_Out! http://wp.me/p2odLa-9ZJ�__ѝ #edchat #PARCC #CommonCore
8451	Philly schools inform parents on testing #optout @CaucusofWE @TAGPhilly http://po.st/raOWiU
8452	Still #trending over 5000 hits https://tedmorrissey.wordpress.com/2015/03/28/destroying-public-education-for-dummies/�__�_ #superintendent #education #funding #PARCC #CommonCore #Danielson #teachers
8453	Outrageous. Testing giant @Pearson is spying on kids on social media. Tell them to stop! http://aft.to/stopspying #PearsonIsWatching #PARCC
8454	@BEdwards61 @rweingarten Opting out" sends message that testing is not teaching. If large numbers do it it undermines tests' validity."
8455	Even my union doesn't learn from history #whatif everyone learned from their #historyteacher #optout if you want but it isn't the solution
8456	@KarenMageeNYSUT #optout will not work because as a boycott it costs the offending entity nothing. Boycotts must hurt offender this doesn't
8457	A 4th grader clearly explains why she will #OptOut of #CommonCore tests. #PARCC #SBAC https://youtu.be/ogBuz4dU5Ew�_ via @kjellstrom
8458	Unfunded mandates & more testing r NOT what parents want from Education budget. #refusethetest & take back pub Ed! http://www.capitalnewyork.com/article/albany/2015/03/8565167/details-begin-emerge-new-teacher-evaluation-system�__�_
8459	Spreading fast! BREAKING: AFT President @rweingarten Endorses #OptOut! http://wp.me/p2odLa-9ZJ�_ via @DianeRavitch @BadassTeachersA #miched
8460	@CarlEHeastie #optout #refuse to be a part of @NYGovCuomo's test and punish anti-student agenda. A bad on time budget is still a bad budget.
8461	MT @DianeRavitch: BREAKING NEWS: AFT President Randi Weingarten Endorses Opt�_Out! http://wp.me/p2odLa-9ZJ #OptOut of #CommonCore tests #PARCC
8462	Every private union mem state employee #optout cause he is coming for you next
8464	. @OptOutStLucie @OptOutOrlando Way to go NY. FL let's do this! #optout pic.twitter.com/D8gIidft30
8465	@McFiredogg @CMZR And hopefully this translated to parents #refusethetest #optout
8466	@NYGovCuomo Extra! Extra! NYSUT calls 4 Boycott Common Core State Tests. #refusethetest House of cards about 2 fall http://m.nydailynews.com/new-york/education/state-teacher-union-chief-calls-common-core-boycott-article-1.2168005?cid=bitly�__�_
8467	Last Day of National Go to Class Listen Do the Work Behave Month. Don't Need No: #EAA #NCLB #CommonCore #SBAC #PARCC pic.twitter.com/AyAhDIUvw7
8468	@EverydayTeach my thoughts: great if they opt in to better #satsubject tests. Bad if they opt out of #stem #rigor #parcc rushing 2 promote
8469	@Caplee62 @Linda1746 @rweingarten @mma718 @perdidostschool @N8TchsGr8 @lacetothetop #RefuseTheTest
8470	@ShannonDaines14 Adaptive Learning tool That Is Aligned With #RTI & Offers Test Based On Principals Of #PARCC & #SBAC http://bit.ly/1l9hNxv
8471	Parents are opting out of Common Core test. New York leads the way on this; that bastian of conservatives (not) http://irjci.blogspot.com/2015/03/common-core-test-opt-out-movement-grows.html�__�_
8472	Parents are opting out of the common core. Thoughts?: submitted by watermouse01 [link] [2 comments] http://www.linkplugapp.com/a/1863077
8473	OUTGOING Regent Bennett: So I don't know what in the world will be accomplished if a child opts out of a test." http://news.wbfo.org/post/new-york-teachers-union-chief-parents-opt-your-kids-out-standardized-testing�__�_"
8474	New York teacher's union chief to parents: Opt your kids out of standardized testing http://news.wbfo.org/post/new-york-teachers-union-chief-parents-opt-your-kids-out-standardized-testing#.VRqJ4g7jxkQ.twitter�__�_ via @wbfo
8475	Are You Ready ? . #SBAC #FUTSALTEAM.
8476	OUTGOING Regent Bennett attacks @KarenMageeNYSUT for supporting parents' rights to opt out" of testing #wontbemissed http://news.wbfo.org/post/new-york-teachers-union-chief-parents-opt-your-kids-out-standardized-testing�__�_"
8477	NYSUT asks parents 2 save pub Ed & #RefuseTheTest. Tisch screams No. I'm melting".The house of cards about 2 crash! http://linkis.com/blogspot.com/UH9ku�__�_"
8478	ALL #PhlEd parents should have received PSSA and #OptOut info from their schools. If you have not contact your principal to ask why! #PhlEd
8479	BREAKING NEWS: Karen Magee NYSUT President Calls for Mass #OptOut | Diane Ravitch's blog #highstaketesting #fail http://dianeravitch.net/2015/03/30/karen-magee-nysut-president-calls-for-mass-opt-out/�__�_
8480	#Privacy #Cookies #NopSpy http://www.theguardian.com/technology/2015/mar/26/leave-facebook-snooped-on-warns-eu-safe-harbour-privacy-us�__�_ #OptOut @care4_eu
8481	*@DianeRavitch=>How 2 Win Testing Wars #PARCC https://twitter.com/MBruno24601/status/581642435039645696/photo/1pic.twitter.com/mBct0sJfol @ColumWhyte @MindyRosier @GetUpStandUp2 @StevenSinger3 @kennycooks #P2
8482	I'm sorry but I really dread the fact that I have #PARCC today and it's only our second section! Im saddened that it's taking over MCAS!
8483	#8 Scores from standardized tests R used inappropriately�_http://crunchymoms.com/eleven-reasons-refuse-standardized-testing-children/?utm_content=buffer0f160&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer�__�_ #optout #whyirefuse #PARCC #smarterbalanced #morethanascore
8484	The head of #NewYork's largest #teachers' union @NYSUT now calling for #parents to opt kids out of April #testing.
8485	Philly schools inform parents on testing 'opt-out'. #optout #testing #education http://www.philly.com/philly/hp/news_update/298087541.html�__�_
8486	Don't let billionaires turn our kids into testing commodities #refusethetests #OptOut @AQE_NY @citizenactionny http://www.nysut.org/resources/all-listing/2015/january/fact-sheet-on-opting-out-of-state-tests#.VRmEsTR_Rhs.twitter�__�_
8487	Questions Every Parent Student Tax Payer Should Ask About #PARCC http://www.publicschoolshakedown.org/twelve-questions-every-parent-must-ask-about-parcc�__�_
8488	Beware the whispering of the #FordhamFlacks. #OptOut of #CommonCore tests. #PARCC #SBAC pic.twitter.com/IgbF6UmFn2
8489	The #PARCC is literally the worst.
8490	Healthy breakfast cookies for my smart cookies_�_first day of #PARCC here we go! @Bridge Boston_�_ https://instagram.com/p/0447knO6ha/
8491	#pearson destroying education since 1844. #PARCC #pearsoniswatching so be careful. They may kidnap your children. (Ok THAT is not true)
8492	Today my 8 yo takes the 1st of 4 all day #PARCC tests. @PearsonNorthAm do I just pay you direct from my pocket? #pearsoniswatching
8493	. @ehasselbeck . @foxandfriends .@sdoocy Thank you for wearing red today in support of public education #RefuseTheTest
8494	RT @BadassTeachersA: BATs call on @TheJusticeDept to investigate #pearson @DianeRavitch http://dianeravitch.net/2015/03/21/bats-call-on-justice-department-to-investigate-pearson/�__�_ #Tbats #pearsoniswatching
8495	New York teacher's union chief to parents: Opt your kids out of standardized testing http://bit.ly/1Dn8CHq @wbfo
8496	#optout just say #Irefuse Free KIDS from social monitoring & moot testing NOW http://unitedoptout.com/uoo-opt-out-map-2015/�__�_ @UnitedOptOutpic.twitter.com/pgPcZpTEmZ
8497	ITS 5:30AM WHY TF AM I UP IM SO STUPID I DIDNT OPT OUT OF THE PARCC I HATE MYSELF I COULD BE SLEEPING RN BUT NO I HAVE TO TAKE A STUPID TEST
8498	Do not cooperate with the forces which want to pervert your public schools. #OptOut of #CommonCore tests. #PARCC #SBAC
8499	It's bloody amazing. Wall Street greed tanked the economy 8 years ago today they want to privatize public schools. #OptOut
8500	National Standards - parents can just say no: Dear Principal we are opting out... http://wp.me/p2tOkj-MT�_ via @Dianne_Khan #optout
8501	The resistance begins one family at a time: Another family says no to National Standards http://wp.me/p2tOkj-Nd�_ via @Dianne_Khan #optout
8502	Here is how the Common Core ACTUALLY works http://huff.to/1MoE3VV�_ via @HuffingtonPost #teachers #education #CommonCore #PARCC #adjunct
8503	BREAKING NEWS: Karen Magee NYSUT President Calls for Mass #OptOut http://wp.me/p2odLa-9ZC�_ via @DianeRavitch
8504	_�� @DianeRavitch: BREAKING NEWS: Karen Magee NYSUT President Calls for Mass Opt Out http://wp.me/p2odLa-9ZC�_ via @DianeRavitch_ѝ #OptOut #NY
8505	It's #TestingSeason. You can tell by the haunting look of horror... @BadassTeachersA #SBAC #PARCC #TBATspic.twitter.com/qzTdx5aimf
8506	Opting-out in Seattle Seattle Schools Community Forum: Early Warning Updates http://saveseattleschools.blogspot.com/2015/03/early-warning-updates.html?spref=tw�__�_" #SBAC"
8507	@daughterdemeter tbh i refuse to discuss liberalism in a positive light in my test tmrw i am going to opt for conservatism
8508	@Kiwigirl58 @teka21bat I feel best approach is get parents to #optout. Teachers are labeled w/ caring more on APPR than test relevance.
8509	Tomorrow's cover: Families opt out of standardized testing. pic.twitter.com/K0RXJQlTwA
8510	HOW TO REFUSE NYS GRADE 3-8 TESTS https://optoutcny.wordpress.com/home/ #nysut #optout
8511	HOW TO REFUSE NYS GRADE 3-8 TESTS #optout #nysut http://fb.me/3C5lIaOXL
8512	Will malia Obama take #parcc or #satsubject tests for college #potus @barackobama? #unions like @aftunion @WTUTeacher curious! #edchat
8513	. @NJEA needs to do same _�� @DianeRavitch: Karen Magee NYSUT President Calls for Mass Opt Out http://wp.me/p2odLa-9ZC�_ #OptOut"
8514	#parcc #parcciscrap #stopcommoncore #refusethetest #refuseparcc #momsagainstduncan #RTTT is really Race to the Bottompic.twitter.com/YtY5GrhYZg
8515	Big Education Ape: Stunning revelation Bill Gates has spent $2.3 Billion on Common Core _�� #PARCC | North Denver News http://ln.is/blogspot.com/sTY9Q�__�_
8516	Oproep tot massaal weigeren standaard tests in New York. #kantelen #optOUT http://dianeravitch.net/2015/03/30/karen-magee-nysut-president-calls-for-mass-opt-out/�__�_
8517	How to #optout of everything from #creditcard offers to group texts http://bit.ly/1HGYBCr
8518	@OptOutPBC @VoteYourJob #fsawalkout #parccwalkout https://www.facebook.com/photo.php?fbid=887232704652201&set=gm.604917962977569&type=1&theater�__�_ _�_
8519	@RepJanetAdkins @_NotAScore_ #fsawalkout #parccwalkout https://www.facebook.com/photo.php?fbid=887232704652201&set=gm.604917962977569&type=1&theater�__�_ _�_
8520	@JeffSolochek @heymikemayo #fsawalkout #parccwalkout https://www.facebook.com/photo.php?fbid=887232704652201&set=gm.604917962977569&type=1&theater�__�_
8521	#OptOut Just #OptOut
8522	@kdenheijer hear hear! _��We respectfully refuse to participate in the test._ѝ http://www.teacherswithapps.com/blog-standardized-testing-tyrants/�__�_ #optout pic.twitter.com/5VsD8y3RNg
8523	Exclusive: group urges parents to refuse letting their students take new S.C. #ACT tests. #optout http://grnol.co/1bKKHp6
8524	_�� @OccupyWallStNYC: Fun fact about a president at @pearson #PARCC pic.twitter.com/JYh3M1FVb3_ѝ lmfao but I'm an unemployable fuckup huh?
8525	Ed budget means tests r everything & insures teaching 2 test. Additional costs 4 outside evaluators. #RefuseTheTest http://www.cityandstateny.com/2/politics/new-york-state-articles/compromised-ethics-and-education-reforms-in-budget-deal.html#.VRoOvna9LCQ�__�_
8526	BREAKING NEWS: Karen Magee NYSUT President Calls for Mass Opt Out http://wp.me/p2odLa-9ZC�_ via @DianeRavitch #optout #allkidsneed
8527	_��We respectfully refuse to participate in the test._ѝ http://www.teacherswithapps.com/blog-standardized-testing-tyrants/�__�_ Close to that time of year! #optout pic.twitter.com/tEE0kAOrm7
8528	Everything you need to know about Pearson Publishing and tactics & motives - It is partially owned by Moammar Khaddafi's family. #PARCC
8529	Standardized Testing _�� Student Voice Goes Viral http://buff.ly/1EUBphv @FairTestOffice #optout #educationalreformpic.twitter.com/OQyWHzlHmk
8530	The problem w/ #PARCC: Children should not be leaving standardized tests in tears http://fw.to/UAH9SdN�_ <Incredible post about these exams.
8531	This Is Genius: https://youtu.be/h3Tbhxz5l1k�_ via @YouTube #optout #stopcommoncore
8532	Post #PARCC my child seems neck-deep in homework for some not totally satisfactory reason. #Test-a-losis the doctor says.
8533	To opt out my own or not from testing????
8534	Where are your scores @HannaSkandera @Gov_Martinez #nmpol #nmleg #PARCC pic.twitter.com/Lleot1xSXK
8535	Time for some #civildisobedience. #refuse #optout #calloutcuomo #AllKidsNeed REfuse the tests. All scores should be 999.
8536	@MtnMD @AnnChildersMD ALL physicians can call the @AmerMedicalAssn & #OptOut of their database so they can't sell your #Rx data. Do it Now.
8537	Standardized Testing _�� Student Voice Goes Viral http://buff.ly/1bHTxUw #educational reform #optout @Fairtestofficepic.twitter.com/8mI1NV6GSs
8538	BREAKING NEWS: Magee NYSUT Pres. Calls for Mass Opt Out http://wp.me/p2odLa-9ZC�_ via @DianeRavitch #StopCommonCore #OptOut #RefuseTheTest
8539	Asm Fuentes on #PARCC Testing #education #njpolitics #NJ @NJ5thLeg http://comcastnewsmakers.com/2015/03/27/parcc-testing/#.VRoCuO93yhc.twitter�__�_
8540	#optout PASSED! Legislative Research: #AZ #HB2246 | 2015 | Fifty-second Legislature 1st Regular https://legiscan.com/AZ/research/HB2246/2015�__�_ @dougducey to sign
8541	#commoncore does not teach children it sorts them #tests #optout http://www.nyunited4kids.com�_pic.twitter.com/O5Tfph3eBQ
8542	Common Core's Communist Programming Exposed: Chinese Immigrant Speaks Out: https://youtu.be/9AXMmYMyyU0�_ via @YouTube #optout #stopcommoncore
8543	@kystokes Awesome - love an investigative reporter searching 4 truth! When will next segment be on the #SBAC? @juliannactivist @penasplace
8544	It's interesting that we have to choose #optout...when did we opt in?
8545	@BadassTeachersA @UnitedOptOut When in Doubt #OptOut No Data know peace! Protect your kids' data privacy @bledwinepic.twitter.com/tW7QZsIaWf
8546	Develop #parcc benchmark exams on a platform better than actual PARCC! http://Www.assess.com #edtech #edutech #assessment #education
8547	@NYStateBATs @KarenMageeNYSUT Sent refusal letter last week. Felt right then; feels imperative now. #refusethetest pic.twitter.com/yAdMQzLRSe
8548	MDE says no parent opt outs for standardized testing http://shar.es/1gr2h5�_ via @sharethis
8549	@theipodteacher damn them! (shaking fist like homer simpson.) #ohedchat #pearsoniswatching
8550	@NYGovCuomo SPED parents stop the ineffective testing for your child(ren) #optout of corps making money off your child(ren)
8551	. @rweingarten @StopCCSSinNYS @lacetothetop NY tests #Pearson made. NY= weak privacy law #pearsoniswatching issue in NY? @Parents4Privacy
8552	@GovChristie #ParentsAreWatching #pearsoniswatching Will you protect our children from common core? pic.twitter.com/vzxSqC1HLr
8553	#OPTOUT #REFUSETHETEST Did Bill Gates admit the real cause of common core?? https://www.youtube.com/watch?v=Zrp-Bu2SLp8&feature=share�__�_
8554	@StopCCSSinNYS @nysut @KarenMageeNYSUT @karaxtina #optout #refusethetest nothing should stop NYS parents from opting out @NYGovCuomo
8555	@rweingarten @StopCCSSinNYS @lacetothetop Both NY #CCSSS & #PARCC are controlled (developed & published by) #Pearson. Issues indeed are same
8556	@pearson how much are these tests again? Just wondering since my child's school can't order supplies any more...thanks! #optout
8557	Mr. Greenway if you're reading this tweet it's not too late we can still opt out for testing & not do the whole block schedule thing...
8558	Don't worry if you fail #PARCC... #Pearson depends on it...more $$$ for retests!!! @Pearson @PARCC... #optout #followthemoney
8559	@rweingarten Why are evaluated. inc. in a budget discussion? #ptamomneedsanswers @UFT @nysut @NYSAPE we need reform in NYPS #refusethetest
8560	oh yeah!!! FL let's be next-BREAKING NEWS: Magee NYSUT President Calls for Mass Opt Out http://wp.me/p2odLa-9ZC�_ via @DianeRavitch #optout
8561	It's good to be home! Excited to spend this next week leading PDs in NJ and NYC. #njed #nyedchat #parcc
8562	Too much stress on students and teachers from tests-Parents urge #optout http://wrvo.org/post/parents-group-urges-students-opt-out-standardized-tests�__�_ @Ellenamy @WRVOnews
8563	. @Sisyphus38 @MichaelPetrilli @PCunningham57 @karennussle @OhioGadfly No kidding... How do kids who #optout thwart brighter futures"? #CCSS"
8564	#OptOut pic.twitter.com/5ptCh53EpK
8565	#OptOut pic.twitter.com/ztej5hMdYb
8566	#OptOut pic.twitter.com/wujGZIZ5g9
8567	The problem with PARCC: Children should not be leaving standardized tests in tears | http://www.baltimoresun.com/news/opinion/readersrespond/bs-ed-parcc-letter-20150325-story.html�__�_ #parcc #flawedassessment
8568	Goodnight and good luck to my students tomorrow on the ELA #PARCC Exam! #CommonCore #GoGrade8
8569	. @mpolikoff Does mocking #optout mean endorsing" subjecting kids 2 tests lacking basic reliability data 2 justify use (prof eval stndrds)?"
8570	http://www.newyorker.com/magazine/2010/10/04/small-change-3�__�_ #optout #OptoutPV
8571	#refusethetest monroe county parents: hear the reasons to opt out of state tests 4/6 pic.twitter.com/ddbxk2m4jF
8572	@BadassTeachersA MDE says no parent opt outs for standardized testing - http://ow.ly/L0j2C�_ what happend to what's best for kids?
8573	Monroe County meeting #refusethetest pic.twitter.com/pzsBCmMUXR
8574	List of forums around all of NYS - attend and bring a friend - #refusethetest to stop the madness http://www.nysape.org/eventspressletters.html�__�_
8575	#PARCC Alg I & II tomorrow and Wed. Tomorrow's modified rotation is A4231 with Wed being B4231. See Edline for details.
8576	@rweingarten this is how disconnected unions are there is no #PARCC across New York State at the moment @lacetothetop #stopcommoncore
8577	BATs around the country - tell politicians to stop playing games w/ our kids - if u r a parent #refusethetest! pic.twitter.com/vAdjw24oSK
8578	#optout of NYS tests! Don't let @NYGovCuomo use your child in his war against schools and teachers. #AllKidsNeed
8579	@NickReisman @NYSchoolSupts NYSUT has called on parents 2 #refusethetest
8580	@rweingarten ??? we don't have PARCC tests in NY. We have Common Core state tests. You still opting out? Time is ticking...
8581	. @mpolikoff Line is not thin given tests parents are choosing 2 #optout of lack basic psychometric soundness data 2 justify use? @PARCCPlace
8582	@rosy_burke I thought #PARCC was crazy!! That's just nuts!! #ihatetesting
8583	@ms_maeve have you driven thru Syracuse lately? They have multiple opt out anti common core billboards along 690
8584	Countdown to NYS test abuse begins https://www.onlinecountdowns.com/countdown-clocks/nys-test-abuse-begins-2015-04-14-countdown-clock�__�_ NYSUT says stop the abuse & asks parents 2 #refusethetest
8585	Debates over testing crossing the line as opt outs put NM at risk http://goo.gl/SeYdGr @radiomarisa
8586	@KatrinaNation NYSUT largest teacher union in US calls massive opt out of state tests. Asks parents 2 #refusethetest
8587	Since you Karen Magee have publicly scorned high-stakes testing and encouraged parents to #optout will NYSUT... http://fb.me/7lgPrA4Rs
8588	I love to see #optout growing but I look around and I KNOW we not opting into the same values a coincidence at best. #InterestConvergence
8589	. @MichaelPetrilli @PCunningham57 @karennussle How do untested kids undermine the statewide effort to fix underperforming schools"?! #optout"
8590	@Caplee62 @Linda1746 @rweingarten @mma718 @perdidostschool @N8TchsGr8 @lacetothetop Teachers lives hanging on this garbage. #refusethetest
8591	. @SantaFeReporter published all of the student letters about the #PARCC exam- http://goo.gl/BxOYX5�_pic.twitter.com/YMRBcZzDZh
8592	@NYGovCuomo @AlGraf2014 @NYSenateDems @NYSenate Our schools are not for sale #whyirefuse #votenotothebudget #optout #calloutcuomo
8593	Big Education Ape: Stunning revelation Bill Gates has spent $2.3 Billion on Common Core _�� #PARCC | North Denver News http://ln.is/blogspot.com/Aais4�__�_
8594	Big Education Ape: State Superintendent Randy Dorn_��s _��interpretation_ѝ of the Common Core SBAC testing and opting... http://ln.is/blogspot.com/XSQcK�__�_
8595	@KarenMageeNYSUT publicly scorned high stakes testing&encouraged parents to #optout will @nysut now sign the @NYSAPE I Refuse" resolution?"
8596	Make your voices heard #optout
8597	Some might say a little late but she's here now @UFT #wechoosetorefuse #refusethetest #ourkidsaremorethanatestscorepic.twitter.com/wlpr5MW608
8598	#pearsoniswatching Oh wait... https://twitter.com/amandaripley/status/582646192431095808?s=09�__�_
8599	@CarlHeastie Thanks for making teaching a bad career choice. @NYGovCuomo #ReclaimPublicEd #OptOut #AllKidsNeed #testingisnotteaching
8600	So @mieducation the only reason parents shouldn't #OptOut of #MSTEP is so it doesn't inconvenience schools? http://ow.ly/KZD2M #michED
8601	MDE says no parent opt outs for standardized testing - http://ow.ly/L0j2C
8602	Only our government would take a company that is embattled with controversy and hand them rights to our childrens info #pearsoniswatching
8603	#optout & protect your KIDS' data from MONETIZATION #RefuseTheTests @BadassTeachersA @UnitedOptOut @StudentsFirstpic.twitter.com/KzB5gMPOFI
8604	_��I_��m just baffled._ѝ NJ superintendent @iSuperEit on the reasons students #OptOut: https://principaleit.wordpress.com/2015/03/30/opting-out-of-the-real-world-on-path-to-a-dangerous-precedent/�__�_
8605	@WKBW @rratto Need 2 end sit & stare because #RefuseTheTest tsunami coming. NYSUT has called 4 parents 2 refuse the test.
8606	@PJSports @Coach_Funk @BrookeHapeman @coachsearight @PokJournal get #RefuseTheTest t shirts. http://Www.nyunited4kids.com
8607	Glad to see this tweet! @rweingarten takes a stand to protect kids from #DataMiningTests abuse n calls to #OptOut!!! @lacetothetop
8608	@rweingarten No NYSUT is requesting parents #refusethetest Join ur membership & ask parents 2 refuse the test
8609	@NYGovCuomo Shame on you! Ruining education! My kids will not be pawns in your quest. #REFUSETHETEST #OPTOUT #SupportTeachers @nysut
8610	Thank you for a very informative forum to #ReclaimPublicEd! @MikeHynes5 @beth_dimino @JeanetteDeut @teka21bat & Arnold Dodge #RefuseTheTest
8611	. @JeanetteDeut - #OptOut to show that we do not consent! #Upstanders #ReclaimPublicEd @NYSAPE @LIOptOut @1Voice15 @NYStateBATs @nysut
8612	Kids get nothing out of #StandardizedTests n it doesn't help parents either. It hurts narrows instruction n used for #DataMining. #OptOut
8613	@pearson I trimmed my pubic hair today But you already knew that. #pearsoniswatching
8614	. @JeanetteDeut - Use $ to help struggling schools rather than wasting it on #Testing! #OptOut #ReclaimPublicEd @NYSAPE @LIOptOut @1Voice15
8615	@rweingarten my latest post: 10 Reasons Why NO Child Should Take the NYS #CommonCore Tests. #optout #RefuseTheTestshttps://criticalclassrooms.wordpress.com/2015/03/26/ten-reasons-why-no-child-should-take-the-nys-common-core-tests/�__�_
8616	. @JeanetteDeut - #OptOut is about the direction we want #PublicEd to go in! #ReclaimPublicEd @NYSAPE @LIOptOut @NYStateBATs @1Voice15 @nysut
8617	@McFiredogg A house of cards #Cuomo's #education reform" will collapse. #Teachers job is to get kids out in time. #OptOut!"
8618	#optout of #PARCC & #SBAC because KIDS don't learn anything from bubble sheets & DATA IS Useless @BadassTeachersApic.twitter.com/b9gYVZiBer
8619	Via @slekar banned by @educationgadfly & @rpondiscio http://bustedpencils.com/2015/03/banned-educationgadfly-and-rpondiscio/�__�_ " #optout #ProtectOurSchools #whyIrefuse"
8620	The SDP has provided an official #OptOut protocol to all principals. They are legally bound to follow it! http://www.workingeducators.org/philly_opt_out_protocol�__�_ #PhlEd
8621	. @JeanetteDeut - #EdDeform system relies on data from test scores. #OptOut #ReclaimPublicEd @LIOptOut @NYSAPE @1Voice15 @NYStateBATs @nysut
8622	@mma718 @KarenMageeNYSUT @gailDrich #optout -history will write what it writes- today-like everyday we are fighting for pub schools
8623	Going on the offense NYSUT_��s Magee calls for test boycott #OptOut #NY @NYStateBATshttp://blog.timesunion.com/capitol/archives/231494/going-on-the-offense-nysuts-magee-calls-for-test-boycott/�__�_
8624	@pvpschools #Optout http://dianeravitch.net/2015/03/30/karen-magee-nysut-president-calls-for-mass-opt-out/�__�_
8625	. @JeanetteDeut - Now is the time for Acton! #ReclaimPublicEd & #OptOut! @NYSAPE @LIOptOut @1Voice15 @NYStateBATs @nysut @BadassTeachersA
8626	@rosy_burke #PARCC? We go back on the 17th. But I may have jury duty not sure. I won't know until that day. Worse case I'll record myself.
8627	. @JeanetteDeut - No kid should ever be punished with these #HST! #OptOut #ReclaimPublicEd @NYSAPE @LIOptOut @1Voice15 @NYStateBATs @nysut
8628	@PearsonNorthAm #pearsoniswatching Texas STAAR writing 15 questions today
8629	Long Island School Board Member: A Time to Speak Out & #OPTOUT http://wp.me/p2odLa-9Jt�_ via @DianeRavitch
8630	#optout https://www.facebook.com/events/957174344300877/�__�_
8631	. @JeanetteDeut -Teachers will need to resort to #TestPrep with where ed. is going! #ReclaimPublicEd #SOS #OptOut @NYSAPE @LIOptOut @1Voice15
8632	#WNY #BUF #ROC area Opt Out Social Media images to support #RefuseTheTest https://plus.google.com/photos/107087321753547474183/albums/6132171351944600801�__�_pic.twitter.com/ItQwptRzSJ
8633	Capital Region NY Opt Out Social Media Icons to support #RefuseTheTest https://plus.google.com/photos/107087321753547474183/albums/6132180046213605425�__�_pic.twitter.com/EGp9ElqEHm
8634	. @teka21bat - Asking parents to stand up for children! #OptOut #ReclaimPublicEd @NYSAPE @LIOptOut @1Voice15 @NYStateBATs @NYSUTSRO @nysut
8635	Here is ideas for how I align #CCSS and #SBAC argumentative writing rubrics: http://bit.ly/1xQAAJA #engsschat
8636	@BaltCitySchools hope you're aware that our bs PARCC test ELA articles were factually incorrect... #parccwalkout #downwithparcc
8637	. @teka21bat - A one size fits all ed. model does not work! #ReclaimPublicEd #OptOut to end #EdDeform! @NYSAPE @LIOptOut @1Voice15 @NYSUTSRO
8638	The problem with #PARCC (and #SBAC): Children should not be leaving the test in tears. @arneduncan: RU listening? http://fw.to/UAH9SdN
8639	@AssessWell NYSUT calls on parents 2 #refusethetest
8640	Opt out Says Karen Magee concerning a flawed unreliable test. http://dianeravitch.net/2015/03/30/karen-magee-nysut-president-calls-for-mass-opt-out/�__�_
8641	#WNY #BUF #ROC area Opt Out Social Media images to support #RefuseTheTest https://plus.google.com/photos/107087321753547474183/albums/6132171351944600801�__�_
8642	@leoniehaimson @KarenMageeNYSUT NYSUT calls on parents 2 #refusethetest
8643	. @teka21bat - #EdDeform causing kids to feel like failures! #DefendChildren #ReclaimPublicEd #OptOut @NYSAPE @LIOptOut @1Voice15 @NYSUTSRO
